ds,job_id,actor_id,event,language,time_spent,org
03/06/2024,725,1004,transfer,Arabic,55,F
03/06/2024,340,1081,skip,French,57,D
03/06/2024,739,1487,decision,English,45,F
03/06/2024,909,1144,skip,Hindi,37,B
03/07/2024,608,1401,transfer,Persian,22,B
03/07/2024,756,1078,skip,Russian,45,D
03/07/2024,515,1268,skip,Russian,19,A
03/07/2024,638,1711,skip,English,20,A
03/07/2024,23,1834,skip,German,41,E
03/07/2024,990,1819,transfer,Portuguese,34,E
03/08/2024,636,1056,transfer,Arabic,47,C
03/08/2024,188,1284,skip,English,27,B
03/08/2024,866,1035,skip,Portuguese,35,A
03/08/2024,194,1802,transfer,Chinese,53,C
03/08/2024,313,1144,transfer,German,10,A
03/08/2024,224,1028,skip,French,54,B
03/08/2024,909,1841,decision,Spanish,15,C
03/08/2024,802,1935,skip,German,49,C
03/08/2024,371,1114,decision,Russian,60,B
03/08/2024,241,1371,skip,Chinese,21,A
03/08/2024,870,1502,decision,German,42,F
03/08/2024,739,1087,decision,Persian,52,B
03/08/2024,705,1406,transfer,Persian,37,D
03/08/2024,279,1214,skip,Hindi,29,E
03/09/2024,841,1157,transfer,Italian,43,B
03/09/2024,241,1643,transfer,Persian,53,E
03/09/2024,211,1992,transfer,Chinese,52,A
03/09/2024,973,1992,skip,Russian,48,F
03/09/2024,959,1897,transfer,Arabic,15,B
03/09/2024,576,1809,skip,Hindi,44,F
03/09/2024,684,1554,transfer,Portuguese,16,E
03/09/2024,177,1765,decision,Persian,8,D
03/09/2024,104,1734,skip,Hindi,15,C
03/10/2024,255,1717,transfer,Arabic,37,A
03/10/2024,23,1418,decision,English,28,C
03/10/2024,633,1947,transfer,Portuguese,39,E
03/10/2024,149,1841,transfer,Hindi,45,D
03/10/2024,407,1680,decision,English,53,C
03/10/2024,188,1949,transfer,French,32,D
03/10/2024,568,1740,transfer,Persian,35,E
03/10/2024,179,1836,decision,German,36,F
03/10/2024,936,1298,transfer,Persian,60,B
03/10/2024,190,1344,skip,Russian,15,D
03/10/2024,857,1226,decision,French,43,C
03/10/2024,258,1454,transfer,German,23,E
03/10/2024,764,1167,skip,Hindi,51,C
03/10/2024,121,1603,decision,Chinese,33,C
03/11/2024,565,1560,decision,Chinese,33,F
03/11/2024,319,1772,transfer,Russian,16,C
03/11/2024,429,1629,decision,Italian,31,D
03/11/2024,575,1879,skip,Persian,51,F
03/11/2024,11,1625,skip,Portuguese,41,A
03/11/2024,768,1028,skip,Persian,24,A
03/11/2024,757,1471,transfer,Spanish,56,B
03/11/2024,881,1350,transfer,Chinese,44,E
03/11/2024,485,1875,transfer,Spanish,10,C
03/11/2024,108,1830,decision,Russian,38,C
03/11/2024,818,1764,skip,French,33,C
03/11/2024,523,1433,transfer,English,44,F
03/11/2024,289,1214,skip,Portuguese,8,C
03/11/2024,434,1849,skip,Persian,32,D
03/11/2024,258,1531,decision,French,13,E
03/12/2024,958,1709,transfer,Hindi,42,C
03/12/2024,503,1684,transfer,French,22,F
03/12/2024,542,1400,decision,Russian,11,A
03/12/2024,715,1687,decision,Portuguese,24,E
03/12/2024,525,1171,decision,Italian,23,B
03/12/2024,579,1344,skip,French,30,F
03/12/2024,539,1709,transfer,English,28,D
03/12/2024,461,1223,decision,French,56,F
03/12/2024,644,1155,transfer,English,30,A
03/12/2024,566,1410,decision,Hindi,21,C
03/12/2024,605,1102,decision,Hindi,57,E
03/12/2024,736,1124,skip,English,22,B
03/12/2024,220,1545,skip,German,43,B
03/12/2024,665,1907,skip,Italian,41,A
03/13/2024,181,1666,skip,Persian,39,A
03/13/2024,650,1764,transfer,Hindi,31,C
03/13/2024,459,1644,transfer,Hindi,56,C
03/13/2024,972,1078,transfer,Arabic,50,B
03/13/2024,416,1318,skip,German,33,D
03/14/2024,319,1028,transfer,Portuguese,52,C
03/14/2024,586,1385,decision,Hindi,40,E
03/14/2024,764,1074,skip,Russian,47,D
03/14/2024,821,1543,skip,Russian,15,A
03/14/2024,290,1921,transfer,English,25,F
03/14/2024,569,1944,transfer,Hindi,26,A
03/14/2024,693,1813,decision,Hindi,55,F
03/15/2024,320,1760,skip,Arabic,51,B
03/15/2024,782,1001,transfer,Portuguese,58,F
03/15/2024,636,1837,skip,English,50,D
03/15/2024,392,1701,transfer,Persian,12,E
03/15/2024,725,1502,transfer,Spanish,55,B
03/15/2024,445,1709,skip,German,40,D
03/16/2024,422,1618,decision,Russian,41,E
03/16/2024,766,1396,decision,Persian,24,A
03/16/2024,569,1965,transfer,French,30,C
03/16/2024,893,1508,transfer,Hindi,36,F
03/16/2024,964,1569,skip,Persian,35,D
03/16/2024,553,1401,transfer,Chinese,38,C
03/16/2024,613,1090,skip,Arabic,19,F
03/16/2024,421,1666,skip,English,55,D
03/16/2024,432,1772,skip,English,29,A
03/16/2024,173,1365,skip,Arabic,15,E
03/16/2024,11,1558,skip,German,38,B
03/16/2024,139,1625,decision,French,53,C
03/16/2024,455,1005,skip,German,56,A
03/17/2024,804,1412,decision,Spanish,13,E
03/17/2024,214,1783,transfer,English,34,A
03/17/2024,332,1796,skip,Portuguese,16,C
03/17/2024,136,1563,transfer,German,28,F
03/17/2024,809,1284,skip,English,26,A
03/17/2024,682,1965,transfer,Hindi,6,E
03/17/2024,332,1144,decision,German,60,E
03/17/2024,873,2000,skip,English,25,F
03/17/2024,636,1002,transfer,Spanish,35,F
03/17/2024,233,1926,transfer,French,12,A
03/17/2024,421,1171,decision,Russian,44,A
03/17/2024,172,1995,decision,Spanish,5,F
03/17/2024,515,1901,decision,Russian,18,B
03/18/2024,496,1081,skip,Persian,5,E
03/18/2024,543,1748,decision,German,43,C
03/18/2024,837,1625,decision,Hindi,35,B
03/18/2024,960,1709,decision,Italian,45,E
03/18/2024,665,1876,decision,Hindi,43,D
03/18/2024,274,1948,decision,German,31,D
03/18/2024,348,1648,decision,Italian,15,A
03/19/2024,411,1461,skip,English,36,C
03/19/2024,801,1849,skip,German,48,B
03/19/2024,919,1653,skip,Chinese,7,B
03/19/2024,989,1349,decision,Italian,59,C
03/19/2024,824,1506,skip,French,37,A
03/19/2024,804,1004,transfer,Portuguese,21,C
03/19/2024,157,1947,skip,Russian,45,A
03/19/2024,196,1057,skip,Italian,52,B
03/19/2024,318,1197,skip,Persian,26,D
03/19/2024,459,1100,transfer,German,22,E
03/20/2024,437,1825,decision,Chinese,45,D
03/20/2024,555,1508,decision,Hindi,33,D
03/20/2024,727,1206,decision,Hindi,48,C
03/20/2024,434,1002,skip,Hindi,59,C
03/20/2024,709,1709,decision,Hindi,39,E
03/20/2024,20,1990,transfer,Italian,11,D
03/21/2024,750,1740,decision,Spanish,33,F
03/21/2024,102,1426,transfer,Italian,34,D
03/21/2024,415,1381,transfer,Arabic,24,A
03/21/2024,646,1165,skip,Arabic,42,D
03/21/2024,525,1354,skip,French,11,B
03/22/2024,928,1794,transfer,German,6,C
03/22/2024,319,1972,decision,Arabic,40,E
03/22/2024,837,1644,transfer,Italian,26,C
03/22/2024,545,1435,decision,Persian,30,C
03/22/2024,370,1400,decision,Chinese,41,F
03/22/2024,825,1525,transfer,Arabic,45,F
03/22/2024,809,1116,transfer,German,28,C
03/22/2024,607,1887,transfer,German,40,F
03/22/2024,258,1965,skip,Chinese,42,C
03/22/2024,935,1225,skip,Hindi,23,F
03/22/2024,919,1038,transfer,English,31,B
03/22/2024,274,1099,transfer,Hindi,38,F
03/23/2024,649,1315,transfer,Arabic,58,F
03/23/2024,523,1094,decision,French,7,D
03/23/2024,863,1038,transfer,Spanish,21,F
03/23/2024,172,1948,transfer,Spanish,8,D
03/23/2024,626,1359,transfer,Portuguese,48,F
03/23/2024,258,1743,decision,French,21,F
03/23/2024,981,1560,transfer,English,7,E
03/23/2024,645,1253,decision,Persian,27,B
03/23/2024,408,1874,skip,English,58,A
03/24/2024,263,1030,decision,Persian,17,F
03/24/2024,662,1433,decision,Russian,6,F
03/24/2024,500,1382,skip,Persian,19,F
03/24/2024,820,1135,transfer,Spanish,36,C
03/24/2024,584,1938,transfer,French,9,B
03/24/2024,844,1155,decision,Persian,37,B
03/25/2024,208,1003,decision,Spanish,42,B
03/25/2024,601,1408,decision,Chinese,16,B
03/25/2024,599,1569,skip,Chinese,16,F
03/25/2024,298,1135,skip,French,8,D
03/25/2024,229,1433,decision,Spanish,37,E
03/25/2024,976,1206,decision,Chinese,30,F
03/25/2024,743,1403,decision,Arabic,45,D
03/25/2024,991,1295,transfer,Chinese,5,E
03/25/2024,131,1206,transfer,Portuguese,32,D
03/26/2024,104,1292,transfer,Spanish,39,E
03/26/2024,705,1777,transfer,English,43,D
03/26/2024,179,1435,transfer,Hindi,19,C
03/26/2024,20,1765,skip,German,9,B
03/26/2024,287,1732,transfer,Arabic,54,A
03/26/2024,836,1774,transfer,Russian,39,E
03/26/2024,844,1689,decision,English,36,F
03/26/2024,957,1982,transfer,Spanish,47,E
03/26/2024,803,1865,transfer,Hindi,44,E
03/26/2024,196,1537,skip,Hindi,26,C
03/26/2024,156,1370,transfer,Persian,44,B
03/27/2024,378,1637,skip,Russian,20,D
03/27/2024,575,1734,transfer,German,48,C
03/27/2024,434,1907,skip,Russian,49,A
03/27/2024,991,1843,decision,Russian,17,A
03/27/2024,774,1389,transfer,German,13,B
03/27/2024,709,1298,transfer,English,30,A
03/27/2024,983,1274,transfer,Persian,48,D
03/27/2024,605,1004,decision,English,24,A
03/28/2024,146,1339,skip,German,44,F
03/28/2024,371,1849,skip,Italian,58,B
03/28/2024,622,1821,skip,Arabic,30,F
03/28/2024,681,1572,skip,Portuguese,27,A
03/28/2024,21,1223,transfer,Persian,59,A
03/28/2024,453,1314,skip,Arabic,14,A
03/28/2024,498,1785,skip,Italian,18,E
03/28/2024,804,1821,transfer,Hindi,28,D
03/28/2024,726,1226,skip,Russian,30,E
03/28/2024,873,1135,skip,German,35,D
03/28/2024,545,1141,transfer,Persian,34,B
03/28/2024,104,1711,skip,Italian,47,E
03/29/2024,854,1431,transfer,Italian,31,D
03/29/2024,432,1344,transfer,Chinese,27,E
03/29/2024,249,1653,decision,French,13,B
03/29/2024,362,1090,transfer,French,17,B
03/29/2024,990,1668,skip,Spanish,39,B
03/29/2024,939,1669,transfer,Spanish,13,D
03/29/2024,551,1506,transfer,Spanish,21,C
03/29/2024,370,1658,skip,Hindi,6,C
03/29/2024,781,1680,transfer,Portuguese,40,F
03/30/2024,346,1543,transfer,Portuguese,24,F
03/30/2024,542,1198,skip,Chinese,20,D
03/30/2024,328,1047,transfer,French,24,D
03/30/2024,178,1253,decision,German,29,C
03/30/2024,792,1558,decision,Hindi,6,B
03/30/2024,101,1110,transfer,Hindi,14,D
03/30/2024,722,1469,decision,Arabic,20,F
03/30/2024,308,1840,transfer,Portuguese,54,E
03/30/2024,723,1490,transfer,Persian,41,E
03/31/2024,461,1658,skip,Italian,33,B
03/31/2024,245,1469,transfer,Arabic,36,C
03/31/2024,911,1772,skip,Spanish,44,C
03/31/2024,465,1072,skip,Chinese,18,A
03/31/2024,311,1940,decision,French,10,B
03/31/2024,23,1403,transfer,Chinese,10,F
03/31/2024,474,1030,transfer,Persian,21,C
03/31/2024,507,1369,skip,Arabic,51,B
03/31/2024,802,1410,skip,English,15,E
04/01/2024,277,1552,decision,Russian,6,B
04/01/2024,608,1022,decision,Portuguese,25,C
04/01/2024,827,1684,decision,Portuguese,32,F
04/01/2024,886,1940,transfer,Italian,27,A
04/01/2024,855,1116,decision,English,37,A
04/01/2024,146,1362,transfer,Portuguese,21,D
04/01/2024,156,1389,transfer,Italian,57,A
04/01/2024,296,1642,decision,Italian,17,B
04/02/2024,287,1765,skip,Arabic,52,C
04/02/2024,757,1343,transfer,German,57,E
04/02/2024,873,1381,decision,German,24,E
04/02/2024,541,1947,decision,Russian,12,A
04/02/2024,215,1861,transfer,English,10,A
04/02/2024,764,1198,skip,Hindi,46,D
04/02/2024,851,1250,decision,French,20,F
04/02/2024,125,1045,skip,Italian,33,D
04/02/2024,981,1841,transfer,Persian,47,C
04/02/2024,953,1787,decision,Spanish,13,D
04/02/2024,365,1002,skip,Portuguese,39,C
04/03/2024,930,1062,transfer,Portuguese,16,B
04/03/2024,575,1115,transfer,Chinese,44,A
04/03/2024,607,1133,skip,German,51,F
04/03/2024,382,1608,decision,Spanish,48,E
04/03/2024,991,1448,skip,Spanish,10,E
04/04/2024,601,1772,transfer,Persian,41,A
04/04/2024,499,1054,decision,Arabic,29,A
04/04/2024,320,1448,skip,Italian,26,F
04/04/2024,465,1701,decision,French,6,B
04/04/2024,310,1943,skip,Persian,52,E
04/05/2024,378,1115,decision,Portuguese,43,F
04/05/2024,380,1506,decision,Russian,43,E
04/05/2024,289,1996,skip,Persian,59,D
04/05/2024,183,1631,transfer,French,15,B
04/05/2024,649,1611,transfer,Chinese,42,C
04/05/2024,279,1748,skip,Portuguese,21,C
04/05/2024,280,1127,decision,German,49,B
04/05/2024,932,1841,decision,Italian,35,B
04/05/2024,870,1135,decision,Persian,52,C
04/05/2024,919,1341,decision,Russian,17,C
04/05/2024,287,1866,decision,Hindi,23,E
04/05/2024,551,1200,skip,Spanish,7,E
04/05/2024,507,1331,transfer,Hindi,13,C
04/05/2024,239,1897,decision,Hindi,37,D
04/05/2024,149,1783,decision,English,15,E
04/06/2024,618,1056,transfer,Italian,49,C
04/06/2024,837,1689,decision,Spanish,30,B
04/06/2024,743,1993,decision,Chinese,23,E
04/06/2024,172,1022,decision,Hindi,15,D
04/06/2024,749,1685,decision,Chinese,17,A
04/06/2024,135,1189,decision,Russian,9,C
04/06/2024,679,1884,skip,Persian,7,F
04/06/2024,605,1364,decision,Persian,23,F
04/06/2024,112,1554,transfer,Arabic,56,B
04/06/2024,818,1940,decision,Italian,22,B
04/06/2024,290,1144,transfer,English,23,B
04/06/2024,590,1201,decision,Persian,22,C
04/07/2024,803,1048,transfer,Portuguese,60,E
04/07/2024,928,1298,decision,English,45,E
04/07/2024,135,1135,decision,English,49,E
04/07/2024,342,1037,skip,Italian,26,E
04/07/2024,809,1180,decision,German,24,D
04/08/2024,663,1124,decision,Spanish,6,D
04/08/2024,616,1822,transfer,Russian,29,F
04/08/2024,903,1685,skip,Portuguese,30,B
04/08/2024,23,1206,decision,Persian,51,A
04/08/2024,308,1217,skip,German,35,F
04/08/2024,833,1244,skip,Arabic,12,E
04/08/2024,304,1886,transfer,Italian,26,A
04/08/2024,539,1653,transfer,Persian,13,E
04/08/2024,600,1971,skip,Spanish,41,B
04/08/2024,157,1525,skip,Arabic,21,C
04/08/2024,429,1228,decision,Portuguese,21,B
04/08/2024,742,1462,skip,French,21,C
04/08/2024,115,1921,decision,Arabic,53,A
04/08/2024,752,1995,decision,Russian,11,D
04/08/2024,467,1169,transfer,Persian,32,F
04/09/2024,249,1808,decision,German,15,A
04/09/2024,371,1331,decision,Persian,60,A
04/09/2024,336,1802,transfer,German,5,F
04/09/2024,333,1926,transfer,French,5,A
04/09/2024,618,1175,skip,Italian,35,F
04/09/2024,920,1089,skip,Portuguese,28,C
04/09/2024,766,1331,decision,German,16,A
04/09/2024,747,1140,transfer,German,40,E
04/09/2024,722,1552,skip,Spanish,14,E
04/09/2024,756,1371,decision,Italian,49,F
04/09/2024,336,1414,transfer,Portuguese,25,A
04/09/2024,274,1791,decision,German,17,F
04/09/2024,779,1487,transfer,Arabic,29,C
04/09/2024,960,1114,decision,French,40,A
04/09/2024,757,1490,transfer,Hindi,10,D
04/10/2024,820,1114,decision,German,9,C
04/10/2024,621,1898,transfer,Russian,8,F
04/10/2024,649,1407,skip,Arabic,5,E
04/10/2024,959,1665,skip,Russian,20,E
04/10/2024,817,1292,transfer,Italian,30,F
04/10/2024,952,1714,skip,Arabic,28,D
04/10/2024,716,1056,transfer,Italian,26,C
04/10/2024,439,1049,decision,Portuguese,45,B
04/10/2024,100,1760,skip,Portuguese,30,A
04/10/2024,802,1512,skip,French,24,B
04/10/2024,500,2000,skip,French,19,C
04/11/2024,551,1308,decision,Portuguese,34,F
04/11/2024,777,1696,skip,Russian,46,E
04/11/2024,429,1001,skip,English,47,C
04/11/2024,395,1822,decision,Hindi,25,C
04/11/2024,726,1732,decision,Arabic,45,E
04/11/2024,584,1543,skip,Persian,30,F
04/11/2024,752,1664,decision,English,8,E
04/11/2024,357,1004,skip,English,22,D
04/11/2024,451,1907,skip,Italian,42,B
04/11/2024,504,1114,transfer,Spanish,48,C
04/11/2024,362,1178,skip,Italian,54,D
04/11/2024,261,1995,decision,Chinese,17,A
04/11/2024,743,1404,transfer,German,12,D
04/11/2024,110,1883,decision,Italian,38,E
04/12/2024,427,1553,transfer,Russian,52,B
04/12/2024,437,1907,transfer,Spanish,31,C
04/12/2024,919,1435,decision,French,20,E
04/12/2024,870,1571,decision,Arabic,6,E
04/12/2024,701,1668,skip,Chinese,55,B
04/12/2024,842,1711,skip,Russian,51,D
04/12/2024,395,1525,transfer,Russian,9,F
04/12/2024,131,1206,transfer,Russian,13,C
04/12/2024,280,1169,skip,Italian,30,A
04/12/2024,652,1349,transfer,Chinese,43,E
04/12/2024,498,1734,decision,Spanish,13,D
04/12/2024,759,1682,transfer,Arabic,20,C
04/12/2024,182,1866,transfer,Arabic,36,F
04/13/2024,672,1677,decision,Hindi,16,F
04/13/2024,304,1030,decision,Persian,21,A
04/13/2024,635,1876,transfer,Chinese,15,D
04/13/2024,311,1371,transfer,Italian,36,C
04/13/2024,825,1494,transfer,Russian,15,F
04/13/2024,333,1075,skip,Portuguese,23,D
04/13/2024,615,1494,skip,French,8,B
04/13/2024,750,1830,transfer,German,27,B
04/13/2024,378,1469,decision,German,25,E
04/13/2024,756,1371,transfer,Persian,48,A
04/13/2024,173,1995,skip,Portuguese,26,B
04/13/2024,358,1029,skip,Russian,15,D
04/14/2024,755,1114,skip,French,9,B
04/14/2024,985,1237,transfer,English,25,E
04/14/2024,613,1837,transfer,Persian,36,B
04/14/2024,844,1198,decision,Persian,51,C
04/14/2024,127,1437,transfer,Arabic,34,F
04/14/2024,879,1405,transfer,Hindi,8,A
04/14/2024,525,1897,decision,Arabic,49,D
04/14/2024,353,1362,decision,German,44,E
04/14/2024,717,1982,decision,Hindi,8,C
04/15/2024,648,1407,decision,English,60,A
04/15/2024,183,1110,skip,English,42,E
04/15/2024,682,1748,transfer,Italian,17,A
04/15/2024,881,1410,skip,Spanish,31,C
04/15/2024,613,1114,transfer,Spanish,38,F
04/15/2024,633,1074,skip,Persian,18,F
04/15/2024,234,1569,decision,Arabic,24,E
04/15/2024,723,1209,skip,Portuguese,20,B
04/16/2024,465,1555,transfer,Persian,50,A
04/16/2024,939,1038,decision,Russian,35,E
04/16/2024,669,1809,skip,Hindi,54,A
04/16/2024,214,1237,skip,Hindi,40,E
04/16/2024,605,1389,skip,English,50,F
04/16/2024,286,1899,skip,Chinese,32,E
04/16/2024,22,1285,transfer,Persian,31,E
04/16/2024,977,1479,transfer,French,8,E
04/16/2024,656,1398,transfer,Portuguese,16,D
04/16/2024,336,1975,decision,Arabic,19,A
04/17/2024,673,1865,decision,Arabic,36,D
04/17/2024,645,1714,skip,English,19,E
04/17/2024,930,1742,decision,Spanish,32,A
04/17/2024,978,1540,decision,Hindi,43,A
04/17/2024,359,1049,skip,Italian,23,F
04/17/2024,139,1552,transfer,Spanish,53,E
04/17/2024,451,1141,skip,Spanish,10,C
04/17/2024,394,1435,decision,Chinese,39,A
04/17/2024,187,1438,decision,Arabic,20,D
04/18/2024,983,1454,skip,Spanish,35,F
04/18/2024,673,1315,decision,English,60,C
04/18/2024,428,1164,skip,German,40,F
04/18/2024,157,1494,skip,Hindi,21,F
04/18/2024,300,1057,skip,Chinese,42,C
04/18/2024,304,1426,decision,Hindi,5,E
04/18/2024,664,1124,transfer,Persian,48,A
04/18/2024,100,1099,transfer,Spanish,58,F
04/18/2024,709,1947,decision,French,10,E
04/18/2024,380,1344,decision,Spanish,30,C
04/18/2024,382,1733,skip,Italian,9,A
04/18/2024,725,1676,skip,French,20,E
04/19/2024,703,1751,transfer,French,6,C
04/19/2024,726,1625,decision,Spanish,17,D
04/19/2024,301,1926,transfer,Hindi,52,E
04/19/2024,645,1404,transfer,Arabic,59,A
04/19/2024,333,1966,transfer,Hindi,20,E
04/19/2024,359,1794,transfer,Italian,43,D
04/19/2024,727,1785,skip,French,28,D
04/19/2024,514,1437,decision,Italian,22,B
04/19/2024,661,1689,decision,English,26,D
04/19/2024,371,1078,skip,Arabic,35,C
04/19/2024,188,1625,skip,English,43,D
04/19/2024,743,1045,transfer,Spanish,55,F
04/19/2024,621,1714,decision,English,37,C
04/19/2024,896,1685,decision,Portuguese,52,B
04/20/2024,621,1131,skip,English,39,F
04/20/2024,777,1798,skip,Hindi,48,C
04/20/2024,112,1303,skip,Chinese,28,C
04/20/2024,927,1187,skip,Italian,10,D
04/20/2024,727,1884,skip,Arabic,48,D
04/20/2024,455,1298,skip,Persian,6,E
04/20/2024,646,1895,transfer,Italian,43,E
04/20/2024,504,1461,transfer,Italian,40,A
04/20/2024,544,1214,skip,Spanish,47,F
04/20/2024,314,1791,skip,German,32,E
04/20/2024,21,1552,transfer,English,36,C
04/21/2024,514,1318,decision,Chinese,25,B
04/21/2024,124,1253,decision,Italian,60,B
04/21/2024,870,1798,skip,Arabic,5,C
04/21/2024,408,1308,transfer,French,10,D
04/21/2024,679,1382,decision,Chinese,23,A
04/21/2024,953,1775,decision,Italian,12,A
04/21/2024,139,1235,skip,Hindi,10,D
04/21/2024,774,1350,transfer,English,6,A
04/21/2024,745,1608,decision,Russian,30,E
04/21/2024,569,1895,skip,French,54,E
04/21/2024,603,1298,skip,English,18,B
04/22/2024,169,1719,skip,Portuguese,46,E
04/22/2024,430,1512,transfer,Arabic,59,F
04/22/2024,857,1352,transfer,German,58,E
04/22/2024,743,1777,decision,Portuguese,17,F
04/22/2024,623,1732,transfer,Portuguese,21,D
04/22/2024,616,1554,transfer,Italian,6,F
04/22/2024,667,1089,decision,Persian,49,D
04/22/2024,503,1943,transfer,Persian,19,D
04/23/2024,817,1165,transfer,Russian,51,A
04/23/2024,987,1331,transfer,Arabic,26,B
04/23/2024,805,1563,transfer,Italian,40,F
04/23/2024,817,1837,decision,French,30,B
04/23/2024,182,1191,transfer,Arabic,5,E
04/23/2024,566,1380,decision,French,44,D
04/23/2024,851,1819,decision,Persian,43,E
04/24/2024,957,1353,transfer,German,7,C
04/24/2024,209,1908,transfer,Spanish,14,F
04/24/2024,716,1925,transfer,Russian,52,A
04/24/2024,189,1127,transfer,English,38,A
04/24/2024,258,1007,transfer,Hindi,13,B
04/24/2024,791,1381,skip,Hindi,6,B
04/24/2024,621,1603,transfer,Persian,27,C
04/24/2024,782,1866,skip,Arabic,28,A
04/24/2024,314,1200,transfer,Chinese,9,B
04/24/2024,209,1408,transfer,Chinese,54,D
04/24/2024,237,1879,decision,Italian,34,D
04/24/2024,802,1653,decision,English,29,A
04/24/2024,541,1908,transfer,German,38,B
04/24/2024,837,1861,decision,Portuguese,33,C
04/25/2024,747,1144,skip,Persian,15,F
04/25/2024,414,1638,transfer,Persian,41,C
04/25/2024,346,1206,skip,Russian,45,F
04/25/2024,445,1937,skip,German,14,F
04/25/2024,299,1201,transfer,Russian,12,B
04/25/2024,752,1450,transfer,Russian,42,A
04/25/2024,932,1735,decision,Hindi,48,D
04/25/2024,909,1537,transfer,Italian,50,D
04/26/2024,750,1674,decision,Italian,60,F
04/26/2024,209,1935,decision,Spanish,46,A
04/26/2024,679,1616,decision,German,55,F
04/26/2024,978,1554,transfer,English,35,F
04/26/2024,215,1780,skip,German,35,D
04/26/2024,427,1582,decision,German,16,C
04/26/2024,774,1947,transfer,Persian,55,B
04/27/2024,964,1949,transfer,Russian,10,B
04/27/2024,882,1684,decision,Portuguese,31,F
04/27/2024,886,1200,transfer,French,39,E
